,count,author,time,thread_id,comment_id
2434,2003432,kdiuro13,1505961610,715tay,dnalcir
2435,2003433,Urbul,1505961617,715tay,dnalcnz
2436,2003434,kdiuro13,1505961620,715tay,dnalcqz
2437,2003435,Urbul,1505961625,715tay,dnalcv6
2438,2003436,kdiuro13,1505961630,715tay,dnald00
2439,2003437,Urbul,1505961635,715tay,dnald3y
2440,2003438,kdiuro13,1505961639,715tay,dnald7h
2441,2003439,Urbul,1505961645,715tay,dnalddb
2442,2003440,kdiuro13,1505961652,715tay,dnaldit
2443,2003441,Urbul,1505961657,715tay,dnaldnk
2444,2003442,kdiuro13,1505961660,715tay,dnaldqx
2445,2003443,Urbul,1505961663,715tay,dnaldta
2446,2003444,kdiuro13,1505961668,715tay,dnaldy5
2447,2003445,Urbul,1505961670,715tay,dnaldzt
2448,2003446,kdiuro13,1505961676,715tay,dnale4w
2449,2003447,Urbul,1505961678,715tay,dnale6m
2450,2003448,kdiuro13,1505961682,715tay,dnale9m
2451,2003449,Urbul,1505961685,715tay,dnalec1
2452,2003450,kdiuro13,1505961693,715tay,dnalekc
2453,2003451,Urbul,1505961696,715tay,dnalemp
2454,2003452,kdiuro13,1505961707,715tay,dnalewo
2455,2003453,Urbul,1505961711,715tay,dnalf08
2456,2003454,kdiuro13,1505961715,715tay,dnalf3e
2457,2003455,Urbul,1505961718,715tay,dnalf5h
2458,2003456,kdiuro13,1505961724,715tay,dnalfap
2459,2003457,Urbul,1505961727,715tay,dnalfdf
2460,2003458,kdiuro13,1505961731,715tay,dnalfg2
2461,2003459,Urbul,1505961733,715tay,dnalfi9
2462,2003460,kdiuro13,1505961736,715tay,dnalfl6
2463,2003461,Urbul,1505961739,715tay,dnalfo3
2464,2003462,kdiuro13,1505961744,715tay,dnalfrx
2465,2003463,Urbul,1505961747,715tay,dnalfvi
2466,2003464,kdiuro13,1505961752,715tay,dnalfzk
2467,2003465,Urbul,1505961755,715tay,dnalg1s
2468,2003466,kdiuro13,1505961761,715tay,dnalg68
2469,2003467,Urbul,1505961764,715tay,dnalg9f
2470,2003468,kdiuro13,1505961770,715tay,dnalgeu
2471,2003469,Urbul,1505961778,715tay,dnalglw
2472,2003470,kdiuro13,1505961785,715tay,dnalgrg
2473,2003471,Urbul,1505961793,715tay,dnalgya
2474,2003472,kdiuro13,1505961797,715tay,dnalh1b
2475,2003473,Urbul,1505961801,715tay,dnalh4o
2476,2003474,kdiuro13,1505961804,715tay,dnalh7a
2477,2003475,Urbul,1505961808,715tay,dnalhai
2478,2003476,kdiuro13,1505961812,715tay,dnalhed
2479,2003477,Urbul,1505961817,715tay,dnalhhx
2480,2003478,kdiuro13,1505961820,715tay,dnalhkw
2481,2003479,Urbul,1505961823,715tay,dnalhmi
2482,2003480,kdiuro13,1505961828,715tay,dnalhrz
2483,2003481,Urbul,1505961831,715tay,dnalhty
2484,2003482,kdiuro13,1505961837,715tay,dnalhyr
2485,2003483,Urbul,1505961839,715tay,dnali0s
2486,2003484,kdiuro13,1505961844,715tay,dnali54
2487,2003485,Urbul,1505961848,715tay,dnali7s
2488,2003486,kdiuro13,1505961851,715tay,dnaliah
2489,2003487,Urbul,1505961860,715tay,dnalii2
2490,2003488,kdiuro13,1505961863,715tay,dnalikf
2491,2003489,Urbul,1505961869,715tay,dnaliod
2492,2003490,kdiuro13,1505961871,715tay,dnalirb
2493,2003491,Urbul,1505961874,715tay,dnalit1
2494,2003492,kdiuro13,1505961880,715tay,dnaliy9
2495,2003493,Urbul,1505961882,715tay,dnalj0y
2496,2003494,kdiuro13,1505961885,715tay,dnalj3e
2497,2003495,Urbul,1505961888,715tay,dnalj5m
2498,2003496,kdiuro13,1505961892,715tay,dnalj8v
2499,2003497,Urbul,1505961895,715tay,dnaljb8
2500,2003498,kdiuro13,1505961898,715tay,dnaljdd
2501,2003499,Urbul,1505961903,715tay,dnaljhd
2502,2003500,kdiuro13,1505961907,715tay,dnaljkh
2503,2003501,Urbul,1505961912,715tay,dnaljpf
2504,2003502,kdiuro13,1505961917,715tay,dnaljtq
2505,2003503,Urbul,1505962576,715tay,dnalzd2
2506,2003504,kdiuro13,1505962581,715tay,dnalzh2
2507,2003505,Urbul,1505962586,715tay,dnalzku
2508,2003506,kdiuro13,1505962594,715tay,dnalzs3
2509,2003507,Urbul,1505962597,715tay,dnalzv2
2510,2003508,kdiuro13,1505962604,715tay,dnalzzz
2511,2003509,Urbul,1505962607,715tay,dnam02k
2512,2003510,kdiuro13,1505962613,715tay,dnam07b
2513,2003511,Urbul,1505962616,715tay,dnam09j
2514,2003512,kdiuro13,1505962624,715tay,dnam0g7
2515,2003513,Urbul,1505962627,715tay,dnam0if
2516,2003514,kdiuro13,1505962642,715tay,dnam0vy
2517,2003515,Urbul,1505962650,715tay,dnam12n
2518,2003516,kdiuro13,1505962654,715tay,dnam15i
2519,2003517,Urbul,1505962658,715tay,dnam19s
2520,2003518,kdiuro13,1505962661,715tay,dnam1cn
2521,2003519,Urbul,1505962664,715tay,dnam1fh
2522,2003520,kdiuro13,1505962668,715tay,dnam1j0
2523,2003521,Urbul,1505962669,715tay,dnam1k2
2524,2003522,kdiuro13,1505962672,715tay,dnam1md
2525,2003523,Urbul,1505962674,715tay,dnam1o0
2526,2003524,kdiuro13,1505962676,715tay,dnam1q2
2527,2003525,Urbul,1505962678,715tay,dnam1rk
2528,2003526,kdiuro13,1505962683,715tay,dnam1vn
2529,2003527,Urbul,1505962686,715tay,dnam1y0
2530,2003528,kdiuro13,1505962690,715tay,dnam225
2531,2003529,Urbul,1505962693,715tay,dnam24e
2532,2003530,kdiuro13,1505962698,715tay,dnam28f
2533,2003531,Urbul,1505962703,715tay,dnam2cr
2534,2003532,kdiuro13,1505962711,715tay,dnam2jg
2535,2003533,Urbul,1505962727,715tay,dnam2x3
2536,2003534,kdiuro13,1505962733,715tay,dnam31p
2537,2003535,Urbul,1505962737,715tay,dnam35u
2538,2003536,kdiuro13,1505962744,715tay,dnam3at
2539,2003537,Urbul,1505962752,715tay,dnam3gz
2540,2003538,kdiuro13,1505962756,715tay,dnam3kr
2541,2003539,Urbul,1505962758,715tay,dnam3mr
2542,2003540,kdiuro13,1505962763,715tay,dnam3qm
2543,2003541,Urbul,1505962767,715tay,dnam3tu
2544,2003542,kdiuro13,1505962775,715tay,dnam40v
2545,2003543,Urbul,1505962783,715tay,dnam47n
2546,2003544,kdiuro13,1505962793,715tay,dnam4ga
2547,2003545,Urbul,1505962816,715tay,dnam4zp
2548,2003546,kdiuro13,1505962824,715tay,dnam56h
2549,2003547,Urbul,1505962827,715tay,dnam590
2550,2003548,kdiuro13,1505962908,715tay,dnam75r
2551,2003549,Urbul,1505962942,715tay,dnam7y7
2552,2003550,kdiuro13,1505962956,715tay,dnam8b1
2553,2003551,Urbul,1505962967,715tay,dnam8kf
2554,2003552,kdiuro13,1505963178,715tay,dnamda5
2555,2003553,Urbul,1505963191,715tay,dnamdjr
2556,2003554,kdiuro13,1505963207,715tay,dnamdxy
2557,2003555,Urbul,1505963213,715tay,dname2t
2558,2003556,kdiuro13,1505963221,715tay,dnameao
2559,2003557,Urbul,1505963227,715tay,dnameep
2560,2003558,kdiuro13,1505963241,715tay,dnameqd
2561,2003559,Urbul,1505963243,715tay,dnamesb
2562,2003560,kdiuro13,1505963258,715tay,dnamf4e
2563,2003561,Urbul,1505963264,715tay,dnamf8q
2564,2003562,kdiuro13,1505963268,715tay,dnamfcj
2565,2003563,Urbul,1505963273,715tay,dnamfg7
2566,2003564,kdiuro13,1505963276,715tay,dnamfj0
2567,2003565,Urbul,1505963279,715tay,dnamfl4
2568,2003566,kdiuro13,1505963283,715tay,dnamfnw
2569,2003567,Urbul,1505963285,715tay,dnamfph
2570,2003568,kdiuro13,1505963288,715tay,dnamfry
2571,2003569,Urbul,1505963290,715tay,dnamftx
2572,2003570,kdiuro13,1505963294,715tay,dnamfx1
2573,2003571,Urbul,1505963296,715tay,dnamfyi
2574,2003572,kdiuro13,1505963299,715tay,dnamg1l
2575,2003573,Urbul,1505963304,715tay,dnamg4y
2576,2003574,kdiuro13,1505963307,715tay,dnamg7g
2577,2003575,Urbul,1505963317,715tay,dnamgex
2578,2003576,kdiuro13,1505963324,715tay,dnamgjo
2579,2003577,Urbul,1505963329,715tay,dnamgnw
2580,2003578,kdiuro13,1505963332,715tay,dnamgqa
2581,2003579,Urbul,1505963335,715tay,dnamgsx
2582,2003580,kdiuro13,1505963339,715tay,dnamgvy
2583,2003581,Urbul,1505963343,715tay,dnamgz9
2584,2003582,kdiuro13,1505963346,715tay,dnamh1j
2585,2003583,Urbul,1505963348,715tay,dnamh2x
2586,2003584,kdiuro13,1505963352,715tay,dnamh6c
2587,2003585,Urbul,1505963357,715tay,dnamh9d
2588,2003586,kdiuro13,1505963361,715tay,dnamhd7
2589,2003587,Urbul,1505963409,715tay,dnamif2
2590,2003588,kdiuro13,1505963414,715tay,dnamijq
2591,2003589,Urbul,1505963421,715tay,dnamipp
2592,2003590,kdiuro13,1505963425,715tay,dnamiso
2593,2003591,Urbul,1505963429,715tay,dnamivz
2594,2003592,kdiuro13,1505963435,715tay,dnamj12
2595,2003593,Urbul,1505963450,715tay,dnamjd0
2596,2003594,kdiuro13,1505963454,715tay,dnamjgj
2597,2003595,Urbul,1505963465,715tay,dnamjom
2598,2003596,kdiuro13,1505963472,715tay,dnamjux
2599,2003597,Urbul,1505963497,715tay,dnamkev
2600,2003598,kdiuro13,1505963539,715tay,dnamlds
2601,2003599,Urbul,1505963598,715tay,dnammqa
2602,2003600,kdiuro13,1505963620,715tay,dnamn9e
2603,2003601,Urbul,1505963652,715tay,dnamnyz
2604,2003602,kdiuro13,1505963676,715tay,dnamoik
2605,2003603,Urbul,1505963706,715tay,dnamp5g
2606,2003604,kdiuro13,1505963711,715tay,dnamp9r
2607,2003605,Urbul,1505963732,715tay,dnampra
2608,2003606,kdiuro13,1505963747,715tay,dnamq2u
2609,2003607,Urbul,1505963751,715tay,dnamq5f
2610,2003608,kdiuro13,1505963762,715tay,dnamqes
2611,2003609,Urbul,1505963766,715tay,dnamqhu
2612,2003610,kdiuro13,1505963772,715tay,dnamqm2
2613,2003611,Urbul,1505963776,715tay,dnamqpe
2614,2003612,kdiuro13,1505963780,715tay,dnamqsf
2615,2003613,Urbul,1505963787,715tay,dnamqy5
2616,2003614,kdiuro13,1505963792,715tay,dnamr1z
2617,2003615,Urbul,1505963798,715tay,dnamr6l
2618,2003616,kdiuro13,1505963805,715tay,dnamrd0
2619,2003617,Urbul,1505963807,715tay,dnamrew
2620,2003618,kdiuro13,1505963811,715tay,dnamrhr
2621,2003619,Urbul,1505963830,715tay,dnamrxm
2622,2003620,kdiuro13,1505963837,715tay,dnams3a
2623,2003621,Urbul,1505963840,715tay,dnams66
2624,2003622,kdiuro13,1505963844,715tay,dnams9j
2625,2003623,Urbul,1505963851,715tay,dnamsfk
2626,2003624,kdiuro13,1505963858,715tay,dnamsl1
2627,2003625,Urbul,1505963862,715tay,dnamso9
2628,2003626,kdiuro13,1505963866,715tay,dnamsrf
2629,2003627,Urbul,1505963868,715tay,dnamstc
2630,2003628,kdiuro13,1505963873,715tay,dnamsx2
2631,2003629,Urbul,1505963875,715tay,dnamsz1
2632,2003630,kdiuro13,1505963881,715tay,dnamt3p
2633,2003631,Urbul,1505963883,715tay,dnamt5m
2634,2003632,kdiuro13,1505963887,715tay,dnamt82
2635,2003633,Urbul,1505963891,715tay,dnamtbc
2636,2003634,kdiuro13,1505963894,715tay,dnamte6
2637,2003635,Urbul,1505963899,715tay,dnamthu
2638,2003636,kdiuro13,1505963902,715tay,dnamtjr
2639,2003637,Urbul,1505963913,715tay,dnamtt3
2640,2003638,kdiuro13,1505963917,715tay,dnamtw3
2641,2003639,Urbul,1505963923,715tay,dnamu1a
2642,2003640,kdiuro13,1505963927,715tay,dnamu4c
2643,2003641,Urbul,1505963929,715tay,dnamu5t
2644,2003642,kdiuro13,1505963938,715tay,dnamuc5
2645,2003643,Urbul,1505963941,715tay,dnamuew
2646,2003644,kdiuro13,1505963949,715tay,dnamukx
2647,2003645,Urbul,1505963955,715tay,dnamuqa
2648,2003646,kdiuro13,1505963958,715tay,dnamus2
2649,2003647,Urbul,1505963965,715tay,dnamux4
2650,2003648,kdiuro13,1505963969,715tay,dnamv0u
2651,2003649,Urbul,1505963980,715tay,dnamv9o
2652,2003650,kdiuro13,1505963997,715tay,dnamvmp
2653,2003651,Urbul,1505964004,715tay,dnamvsy
2654,2003652,kdiuro13,1505964012,715tay,dnamvyc
2655,2003653,Urbul,1505964015,715tay,dnamw0m
2656,2003654,kdiuro13,1505964027,715tay,dnamwa0
2657,2003655,Urbul,1505964032,715tay,dnamwdz
2658,2003656,kdiuro13,1505964037,715tay,dnamwhp
2659,2003657,Urbul,1505964043,715tay,dnamwlq
2660,2003658,kdiuro13,1505964047,715tay,dnamwpb
2661,2003659,Urbul,1505964051,715tay,dnamwt7
2662,2003660,kdiuro13,1505964059,715tay,dnamwz5
2663,2003661,Urbul,1505964061,715tay,dnamx1h
2664,2003662,kdiuro13,1505964065,715tay,dnamx44
2665,2003663,Urbul,1505964067,715tay,dnamx63
2666,2003664,kdiuro13,1505964073,715tay,dnamxbc
2667,2003665,Urbul,1505964077,715tay,dnamxdn
2668,2003666,kdiuro13,1505964080,715tay,dnamxgl
2669,2003667,Urbul,1505964083,715tay,dnamxjb
2670,2003668,kdiuro13,1505964087,715tay,dnamxmi
2671,2003669,Urbul,1505964090,715tay,dnamxor
2672,2003670,kdiuro13,1505964094,715tay,dnamxry
2673,2003671,Urbul,1505964099,715tay,dnamxv6
2674,2003672,kdiuro13,1505964102,715tay,dnamxxp
2675,2003673,Urbul,1505964105,715tay,dnamy01
2676,2003674,kdiuro13,1505964109,715tay,dnamy3j
2677,2003675,Urbul,1505964112,715tay,dnamy5d
2678,2003676,kdiuro13,1505964117,715tay,dnamy95
2679,2003677,Urbul,1505964120,715tay,dnamybv
2680,2003678,kdiuro13,1505964123,715tay,dnamyeq
2681,2003679,Urbul,1505964127,715tay,dnamyhq
2682,2003680,kdiuro13,1505964132,715tay,dnamym1
2683,2003681,Urbul,1505964135,715tay,dnamyon
2684,2003682,kdiuro13,1505964139,715tay,dnamyrp
2685,2003683,Urbul,1505964141,715tay,dnamysy
2686,2003684,kdiuro13,1505964148,715tay,dnamyy8
2687,2003685,Urbul,1505964151,715tay,dnamz0p
2688,2003686,kdiuro13,1505964155,715tay,dnamz3y
2689,2003687,Urbul,1505964157,715tay,dnamz53
2690,2003688,kdiuro13,1505964162,715tay,dnamz8r
2691,2003689,Urbul,1505964164,715tay,dnamza3
2692,2003690,kdiuro13,1505964169,715tay,dnamzet
2693,2003691,Urbul,1505964172,715tay,dnamzgk
2694,2003692,kdiuro13,1505964177,715tay,dnamzkv
2695,2003693,Urbul,1505964179,715tay,dnamzma
2696,2003694,kdiuro13,1505964184,715tay,dnamzq3
2697,2003695,Urbul,1505964187,715tay,dnamzsr
2698,2003696,kdiuro13,1505964192,715tay,dnamzwg
2699,2003697,Urbul,1505964193,715tay,dnamzxl
2700,2003698,kdiuro13,1505964209,715tay,dnan09n
2701,2003699,Urbul,1505964217,715tay,dnan0g6
2702,2003700,kdiuro13,1505964225,715tay,dnan0mx
2703,2003701,Urbul,1505964233,715tay,dnan0tm
2704,2003702,kdiuro13,1505964237,715tay,dnan0x1
2705,2003703,[deleted],1505964613,715tay,dnan8vy
2706,2003704,kdiuro13,1505964638,715tay,dnan9f3
2707,2003705,[deleted],1505964671,715tay,dnana3p
2708,2003706,kdiuro13,1505964704,715tay,dnanat6
2709,2003707,[deleted],1505964837,715tay,dnandmj
2710,2003708,kdiuro13,1505964861,715tay,dnane49
2711,2003709,[deleted],1505965066,715tay,dnanihn
2712,2003710,kdiuro13,1505965348,715tay,dnanodk
2713,2003711,TheNitromeFan,1505968522,715tay,dnapduv
2714,2003712,kdiuro13,1505968566,715tay,dnapeof
2715,2003713,TheNitromeFan,1505968593,715tay,dnapf6t
2716,2003714,kdiuro13,1505968746,715tay,dnaphwv
2717,2003715,TheNitromeFan,1505968827,715tay,dnapjbz
2718,2003716,kdiuro13,1505968876,715tay,dnapk8y
2719,2003717,TheNitromeFan,1505968924,715tay,dnapl3w
2720,2003718,kdiuro13,1505969711,715tay,dnapyh3
2721,2003719,TheNitromeFan,1505969764,715tay,dnapzcr
2722,2003720,kdiuro13,1505969801,715tay,dnapzzy
2723,2003721,TheNitromeFan,1505969852,715tay,dnaq0ub
2724,2003722,kdiuro13,1505969919,715tay,dnaq1z1
2725,2003723,TheNitromeFan,1505969968,715tay,dnaq2t2
2726,2003724,kdiuro13,1505970014,715tay,dnaq3ma
2727,2003725,TheNitromeFan,1505970038,715tay,dnaq41a
2728,2003726,kdiuro13,1505970100,715tay,dnaq543
2729,2003727,TheNitromeFan,1505970134,715tay,dnaq5p7
2730,2003728,kdiuro13,1505970230,715tay,dnaq785
2731,2003729,TheNitromeFan,1505970297,715tay,dnaq8bb
2732,2003730,kdiuro13,1505970311,715tay,dnaq8jj
2733,2003731,TheNitromeFan,1505970350,715tay,dnaq97h
2734,2003732,kdiuro13,1505970358,715tay,dnaq9cs
2735,2003733,TheNitromeFan,1505970377,715tay,dnaq9o7
2736,2003734,kdiuro13,1505970390,715tay,dnaq9w5
2737,2003735,TheNitromeFan,1505970616,715tay,dnaqdqf
2738,2003736,kdiuro13,1505970645,715tay,dnaqe90
2739,2003737,Tranquilsunrise,1505976307,715tay,dnasqwv
2740,2003738,TheNitromeFan,1505989039,715tay,dnaxbe5
2741,2003739,empires-fall,1505994790,715tay,dnb0j4p
2742,2003740,TheNitromeFan,1505997101,715tay,dnb272c
2743,2003741,Tornado9797,1505997691,715tay,dnb2nnq
2744,2003742,davidjl123,1505998439,715tay,dnb39ud
2745,2003743,advchem,1505999276,715tay,dnb3z2b
2746,2003744,kdiuro13,1505999437,715tay,dnb441p
2747,2003745,cfcgtyk,1505999792,715tay,dnb4f74
2748,2003746,kdiuro13,1505999818,715tay,dnb4g18
2749,2003747,cfcgtyk,1505999855,715tay,dnb4h7g
2750,2003748,kdiuro13,1506000276,715tay,dnb4uku
2751,2003749,advchem,1506000354,715tay,dnb4x36
2752,2003750,kdiuro13,1506000371,715tay,dnb4xmv
2753,2003751,advchem,1506000393,715tay,dnb4yde
2754,2003752,kdiuro13,1506000403,715tay,dnb4yq6
2755,2003753,advchem,1506000414,715tay,dnb4z2x
2756,2003754,kdiuro13,1506000423,715tay,dnb4zdu
2757,2003755,advchem,1506000435,715tay,dnb4zqt
2758,2003756,kdiuro13,1506000445,715tay,dnb5038
2759,2003757,advchem,1506000453,715tay,dnb50cq
2760,2003758,kdiuro13,1506000461,715tay,dnb50mp
2761,2003759,advchem,1506000469,715tay,dnb50w2
2762,2003760,kdiuro13,1506000478,715tay,dnb515h
2763,2003761,TheNitromeFan,1506003664,715tay,dnb7zrx
2764,2003762,cfcgtyk,1506004660,715tay,dnb8yb4
2765,2003763,TheNitromeFan,1506004913,715tay,dnb96yi
2766,2003764,kdiuro13,1506005360,715tay,dnb9mri
2767,2003765,cfcgtyk,1506005730,715tay,dnb9zpm
2768,2003766,kdiuro13,1506005828,715tay,dnba347
2769,2003767,cfcgtyk,1506005855,715tay,dnba42s
2770,2003768,kdiuro13,1506006134,715tay,dnbadv1
2771,2003769,cfcgtyk,1506006568,715tay,dnbastc
2772,2003770,Urbul,1506006956,715tay,dnbb69k
2773,2003771,cfcgtyk,1506007057,715tay,dnbb9s3
2774,2003772,Urbul,1506007278,715tay,dnbbhhq
2775,2003773,cfcgtyk,1506008014,715tay,dnbc773
2776,2003774,Urbul,1506008050,715tay,dnbc8fi
2777,2003775,kdiuro13,1506008488,715tay,dnbcnob
2778,2003776,Urbul,1506008878,715tay,dnbd1cv
2779,2003777,kdiuro13,1506008913,715tay,dnbd2kk
2780,2003778,Urbul,1506008927,715tay,dnbd321
2781,2003779,kdiuro13,1506008934,715tay,dnbd39c
2782,2003780,Urbul,1506009419,715tay,dnbdk46
2783,2003781,kdiuro13,1506009457,715tay,dnbdlf2
2784,2003782,Urbul,1506009589,715tay,dnbdq19
2785,2003783,TheNitromeFan,1506009900,715tay,dnbe0hj
2786,2003784,kdiuro13,1506009973,715tay,dnbe2xl
2787,2003785,TheNitromeFan,1506010057,715tay,dnbe5t0
2788,2003786,kdiuro13,1506010676,715tay,dnbeqv0
2789,2003787,cfcgtyk,1506011721,715tay,dnbfr3m
2790,2003788,kdiuro13,1506011817,715tay,dnbfugb
2791,2003789,cfcgtyk,1506011833,715tay,dnbfv0s
2792,2003790,kdiuro13,1506011853,715tay,dnbfvqn
2793,2003791,cfcgtyk,1506011884,715tay,dnbfwsq
2794,2003792,kdiuro13,1506011892,715tay,dnbfx45
2795,2003793,Urbul,1506012299,715tay,dnbgb48
2796,2003794,kdiuro13,1506012343,715tay,dnbgcnu
2797,2003795,Urbul,1506012515,715tay,dnbgijn
2798,2003796,kdiuro13,1506014295,715tay,dnbi76q
2799,2003797,Urbul,1506014567,715tay,dnbigk9
2800,2003798,kdiuro13,1506015059,715tay,dnbixk7
2801,2003799,Urbul,1506016306,715tay,dnbk3k8
2802,2003800,kdiuro13,1506017602,715tay,dnblawl
2803,2003801,[deleted],1506018904,715tay,dnbmipn
2804,2003802,kdiuro13,1506019010,715tay,dnbmm9m
2805,2003803,cfcgtyk,1506019991,715tay,dnbnj0h
2806,2003804,Tornado9797,1506021552,715tay,dnboymv
2807,2003805,[deleted],1506021830,715tay,dnbp7xr
2808,2003806,DemonBurritoCat,1506023714,715tay,dnbqyy7
2809,2003807,Urbul,1506024316,715tay,dnbrij8
2810,2003808,LingEarth,1506025984,715tay,dnbszfx
2811,2003809,atomicimploder,1506026889,715tay,dnbtr66
2812,2003810,kdiuro13,1506027098,715tay,dnbtxk0
2813,2003811,Urbul,1506027859,715tay,dnbukhz
2814,2003812,kdiuro13,1506028173,715tay,dnbutqm
2815,2003813,atomicimploder,1506028321,715tay,dnbuy18
2816,2003814,Urbul,1506028425,715tay,dnbv12d
2817,2003815,advchem,1506028802,715tay,dnbvc0a
2818,2003816,kdiuro13,1506028831,715tay,dnbvcwc
2819,2003817,atomicimploder,1506028874,715tay,dnbve5f
2820,2003818,kdiuro13,1506028893,715tay,dnbveof
2821,2003819,atomicimploder,1506029014,715tay,dnbviac
2822,2003820,kdiuro13,1506029054,715tay,dnbvjh3
2823,2003821,Urbul,1506029687,715tay,dnbw1gv
2824,2003822,kdiuro13,1506029854,715tay,dnbw6e7
2825,2003823,atomicimploder,1506030124,715tay,dnbwe4v
2826,2003824,kdiuro13,1506030177,715tay,dnbwfol
2827,2003825,Urbul,1506030269,715tay,dnbwi8j
2828,2003826,DemonBurritoCat,1506033082,715tay,dnbyo98
2829,2003827,Urbul,1506033746,715tay,dnbz5vp
2830,2003828,kdiuro13,1506033757,715tay,dnbz66f
2831,2003829,Urbul,1506033828,715tay,dnbz82w
2832,2003830,kdiuro13,1506034912,715tay,dnc012d
2833,2003831,Urbul,1506035033,715tay,dnc048x
2834,2003832,kdiuro13,1506035041,715tay,dnc04gh
2835,2003833,VitaminB16,1506035639,715tay,dnc0kc6
2836,2003834,kdiuro13,1506036339,715tay,dnc13eg
2837,2003835,atomicimploder,1506037499,715tay,dnc1zel
2838,2003836,kdiuro13,1506037550,715tay,dnc20rk
2839,2003837,atomicimploder,1506037835,715tay,dnc28ce
2840,2003838,kdiuro13,1506038079,715tay,dnc2ex9
2841,2003839,atomicimploder,1506038096,715tay,dnc2fdw
2842,2003840,kdiuro13,1506038331,715tay,dnc2lxd
2843,2003841,Urbul,1506038457,715tay,dnc2pd0
2844,2003842,kdiuro13,1506038516,715tay,dnc2qwt
2845,2003843,Urbul,1506038603,715tay,dnc2t88
2846,2003844,kdiuro13,1506038845,715tay,dnc2zqs
2847,2003845,Urbul,1506039022,715tay,dnc34kg
2848,2003846,kdiuro13,1506039450,715tay,dnc3g8p
2849,2003847,[deleted],1506039567,715tay,dnc3jh5
2850,2003848,kdiuro13,1506039581,715tay,dnc3jwd
2851,2003849,[deleted],1506039603,715tay,dnc3ki6
2852,2003850,kdiuro13,1506039638,715tay,dnc3lip
2853,2003851,treje,1506039678,715tay,dnc3mmu
2854,2003852,kdiuro13,1506040023,715tay,dnc3w5t
2855,2003853,atomicimploder,1506041318,715tay,dnc4vs2
2856,2003854,kdiuro13,1506041334,715tay,dnc4w7v
2857,2003855,[deleted],1506041371,715tay,dnc4xat
2858,2003856,kdiuro13,1506041393,715tay,dnc4xw9
2859,2003857,[deleted],1506041411,715tay,dnc4ydi
2860,2003858,kdiuro13,1506041420,715tay,dnc4ym5
2861,2003859,[deleted],1506041460,715tay,dnc4zpy
2862,2003860,atomicimploder,1506041487,715tay,dnc50gi
2863,2003861,kdiuro13,1506041531,715tay,dnc51qd
2864,2003862,atomicimploder,1506041564,715tay,dnc52o5
2865,2003863,[deleted],1506041598,715tay,dnc53kr
2866,2003864,atomicimploder,1506041621,715tay,dnc547d
2867,2003865,kdiuro13,1506041636,715tay,dnc54lz
2868,2003866,atomicimploder,1506041657,715tay,dnc556u
2869,2003867,[deleted],1506041671,715tay,dnc55ku
2870,2003868,kdiuro13,1506041682,715tay,dnc55w1
2871,2003869,[deleted],1506041700,715tay,dnc56d2
2872,2003870,kdiuro13,1506041708,715tay,dnc56l7
2873,2003871,[deleted],1506041791,715tay,dnc58x3
2874,2003872,atomicimploder,1506041836,715tay,dnc5a4r
2875,2003873,kdiuro13,1506041855,715tay,dnc5anv
2876,2003874,atomicimploder,1506042204,715tay,dnc5k4u
2877,2003875,kdiuro13,1506042251,715tay,dnc5lfe
2878,2003876,atomicimploder,1506042281,715tay,dnc5m8n
2879,2003877,kdiuro13,1506042310,715tay,dnc5n1h
2880,2003878,atomicimploder,1506042545,715tay,dnc5te8
2881,2003879,kdiuro13,1506042876,715tay,dnc627m
2882,2003880,DemonBurritoCat,1506044378,715tay,dnc76ls
2883,2003881,Urbul,1506044844,715tay,dnc7j5b
2884,2003882,kdiuro13,1506045109,715tay,dnc7q8z
2885,2003883,Urbul,1506045193,715tay,dnc7sjw
2886,2003884,kdiuro13,1506045204,715tay,dnc7sv1
2887,2003885,Urbul,1506045215,715tay,dnc7t6h
2888,2003886,kdiuro13,1506045220,715tay,dnc7tbn
2889,2003887,Urbul,1506045223,715tay,dnc7tf0
2890,2003888,kdiuro13,1506045226,715tay,dnc7ths
2891,2003889,Urbul,1506045231,715tay,dnc7tmd
2892,2003890,kdiuro13,1506045236,715tay,dnc7tqz
2893,2003891,Urbul,1506045238,715tay,dnc7tt0
2894,2003892,kdiuro13,1506045243,715tay,dnc7txp
2895,2003893,Urbul,1506045246,715tay,dnc7u0m
2896,2003894,kdiuro13,1506045250,715tay,dnc7u3r
2897,2003895,Urbul,1506045252,715tay,dnc7u5x
2898,2003896,kdiuro13,1506045256,715tay,dnc7u8z
2899,2003897,Urbul,1506045258,715tay,dnc7ub9
2900,2003898,kdiuro13,1506045262,715tay,dnc7uej
2901,2003899,Urbul,1506045265,715tay,dnc7uiq
2902,2003900,kdiuro13,1506045271,715tay,dnc7uo9
2903,2003901,Urbul,1506045273,715tay,dnc7uqf
2904,2003902,kdiuro13,1506045277,715tay,dnc7uu1
2905,2003903,Urbul,1506045279,715tay,dnc7uwc
2906,2003904,kdiuro13,1506045285,715tay,dnc7v2d
2907,2003905,Urbul,1506045288,715tay,dnc7v4j
2908,2003906,kdiuro13,1506045303,715tay,dnc7vio
2909,2003907,Urbul,1506045305,715tay,dnc7vl1
2910,2003908,kdiuro13,1506045309,715tay,dnc7vo8
2911,2003909,Urbul,1506045315,715tay,dnc7vtv
